storeId,categoryName,subcategoryName,avg_price_discount_new,city,DT
0124,Сыр,Сыры плавленые,548.5025380710659,Moscow,2024-01-17
0203,Овощи,Огурцы,396.0,Ekaterinburg,2024-01-15
0124,Фрукты,Экзотические фрукты,559.0,Moscow,2024-01-17
0238,Овощи,Другие корнеплоды,1039.0,Kazan,2024-01-15
0179,Овощи,Огурцы,966.0,Krasnodar,2024-01-17
0091,Овощи,Другие корнеплоды,1066.3333333333333,Tumen,2024-01-15
0210,Молочная продукция,Сметана,291.98104265402844,St.Petersburg,2024-01-17
0091,Сыр,Сыры рассольные национальные,829.8139534883721,Tumen,2024-01-17
0210,Овощи,Капуста,339.0,St.Petersburg,2024-01-15
0210,Овощи,Лук,433.0,St.Petersburg,2024-01-17
0203,Сыр,Тофу,665.8333333333334,Ekaterinburg,2024-01-15
0210,Молочная продукция,Прочее молоко,461.7,St.Petersburg,2024-01-17
0210,Молочная продукция,Молочные коктейли,245.57575757575756,St.Petersburg,2024-01-15
0179,Овощи,Томаты,532.9054054054054,Krasnodar,2024-01-17
0203,Молочная продукция,"Пудинги, десерты",311.5,Ekaterinburg,2024-01-15
0238,Сыр,Сыры с плесенью,1723.4432989690722,Kazan,2024-01-17
0203,Молочная продукция,Творог и творожная масса,419.2795698924731,Ekaterinburg,2024-01-15
0238,Яйца,Жидкое яйцо,359.0,Kazan,2024-01-15
0179,Молочная продукция,Йогурты и творожные десерты,300.0419091967404,Krasnodar,2024-01-17
0203,Молочная продукция,Сливки,540.1369863013699,Ekaterinburg,2024-01-15
0179,Сыр,Моцарелла,958.5396825396825,Krasnodar,2024-01-17
0203,Сыр,Копчёные снеки,1215.4444444444443,Ekaterinburg,2024-01-15
0203,Сыр,Сыры рассольные национальные,824.53125,Ekaterinburg,2024-01-17
0179,Мясо охлажденное,Мясной фарш и полуфабрикаты,492.375,Krasnodar,2024-01-15
0179,Овощи,Зернобобовые,311.0,Krasnodar,2024-01-17
0124,Курица,Полуфабрикаты куриные,441.8888888888889,Moscow,2024-01-15
0124,Вино,Безалкогольные вина,747.0770526315789,Moscow,2024-01-17
0203,Овощи,Салаты зеленые,1805.4745762711864,Ekaterinburg,2024-01-17
0238,Овощи,"Квашения, соления, овощные закуски соленые",334.4864864864865,Kazan,2024-01-15
0203,Молочная продукция,Кисломолочные напитки и закваски,1721.3828571428571,Ekaterinburg,2024-01-17
0203,Сыр,"Сыры деликатесные козьи, овечьи",1841.5882352941176,Ekaterinburg,2024-01-15
0091,Овощи,Томаты,692.1162790697674,Tumen,2024-01-17
0124,Мясо охлажденное,Мясной фарш и полуфабрикаты,492.0444444444444,Moscow,2024-01-15
0124,Молочная продукция,Творог и творожная масса,454.1255319148936,Moscow,2024-01-17
0210,Курица,Субпродукты куриные,309.0,St.Petersburg,2024-01-15
0210,Мясо охлажденное,Полуфабрикаты из свинины,607.9024390243902,St.Petersburg,2024-01-17
0210,Сыр,Тёртые сыры,1100.2105263157894,St.Petersburg,2024-01-15
0091,Курица,Полуфабрикаты куриные,427.5833333333333,Tumen,2024-01-17
0124,Овощи,Лук,349.5,Moscow,2024-01-15
0179,Сыр,Колбасные сыры,501.8333333333333,Krasnodar,2024-01-17
0179,Сыр,Копчёные снеки,1274.6,Krasnodar,2024-01-15
0238,Курица,Субпродукты куриные,281.3333333333333,Kazan,2024-01-17
0124,Фрукты,Киви,239.0,Moscow,2024-01-17
0124,Овощи,Очищенные овощи,148.11764705882354,Moscow,2024-01-15
0203,Сыр,Сыры для гриля,970.5,Ekaterinburg,2024-01-17
0179,Сыр,Выдержанные сыры,1402.7222222222222,Krasnodar,2024-01-15
0179,Фрукты,Фруктовые десерты,451.5,Krasnodar,2024-01-17
0124,Сыр,"Сыры деликатесные козьи, овечьи",1998.5833333333333,Moscow,2024-01-15
0179,Молочная продукция,Кисломолочные напитки и закваски,710.2488687782806,Krasnodar,2024-01-17
0210,Сыр,Колбасные сыры,573.2727272727273,St.Petersburg,2024-01-15
0203,Овощи,"Квашения, соления, овощные закуски соленые",345.7383177570093,Ekaterinburg,2024-01-17
0238,Сыр,Маасдам,1093.4,Kazan,2024-01-15
0203,Курица,Полуфабрикаты куриные,396.2,Ekaterinburg,2024-01-17
0210,Овощи,Огурцы,610.5555555555555,St.Petersburg,2024-01-17
0179,Курица,Куриная разделка,444.3333333333333,Krasnodar,2024-01-15
0210,Молочная продукция,Кефир,95.98979591836735,St.Petersburg,2024-01-17
0238,Фрукты,Авокадо,642.0,Kazan,2024-01-15
0179,Молочная продукция,"Пудинги, десерты",310.12,Krasnodar,2024-01-17
0210,Сыр,Вегетарианские сыры,1133.0,St.Petersburg,2024-01-15
0091,Курица,Субпродукты куриные,267.3333333333333,Tumen,2024-01-17
0203,Мясо охлажденное,Полуфабрикаты из говядины,1756.0,Ekaterinburg,2024-01-15
0210,Овощи,Очищенные овощи,215.89655172413794,St.Petersburg,2024-01-17
0203,Мясо охлажденное,Говядина охлажденная,1187.0,Ekaterinburg,2024-01-15
0203,Овощи,Зелень,1319.597014925373,Ekaterinburg,2024-01-17
0179,Овощи,Другие корнеплоды,967.421052631579,Krasnodar,2024-01-17
0203,Овощи,Баклажаны,533.0,Ekaterinburg,2024-01-15
0179,Сыр,Сыры плавленые,551.7666666666667,Krasnodar,2024-01-17
0124,Сыр,Вегетарианские сыры,999.0,Moscow,2024-01-15
0203,Фрукты,Виноград,1103.0,Ekaterinburg,2024-01-17
0179,Фрукты,Киви,232.0,Krasnodar,2024-01-15
0210,Сыр,Сыры с плесенью,1956.6129032258063,St.Petersburg,2024-01-17
0210,Молочная продукция,Кисломолочные напитки и закваски,1291.7601809954751,St.Petersburg,2024-01-17
0179,Овощи,"Квашения, соления, овощные закуски соленые",232.38970588235293,Krasnodar,2024-01-17
0179,Сыр,Тёртые сыры,1249.3461538461538,Krasnodar,2024-01-17
0238,Овощи,Свёкла,39.0,Kazan,2024-01-17
0238,Молочная продукция,Сырки,896.6748971193416,Kazan,2024-01-17
0210,Молочная продукция,Творог и творожная масса,431.3362831858407,St.Petersburg,2024-01-17
0238,Сыр,Моцарелла,833.1458333333334,Kazan,2024-01-17
0210,Сыр,Тофу,638.5172413793103,St.Petersburg,2024-01-17
0238,Сыр,Сыры плавленые,518.2943143812709,Kazan,2024-01-17
0238,Сыр,Колбасные сыры,583.6363636363636,Kazan,2024-01-17
0124,Ягоды,Свежие ягоды,1845.875,Moscow,2024-01-17
0124,Молочная продукция,"Пудинги, десерты",303.45454545454544,Moscow,2024-01-17
0091,Яйца,Жидкое яйцо,339.0,Tumen,2024-01-17
0210,Вино,Белые вина,753.0569200000001,St.Petersburg,2024-01-17
0124,Сыр,Здоровые плавленые и творожные сыры,1321.0,Moscow,2024-01-17
0179,Вино,Белые вина,1005.5120714285715,Krasnodar,2024-01-17
0179,Сыр,"Сыры деликатесные козьи, овечьи",2399.0,Krasnodar,2024-01-17
0124,Овощи,Огурцы,533.5652173913044,Moscow,2024-01-17
0203,Фрукты,Авокадо,584.8,Ekaterinburg,2024-01-17
0238,Мясо охлажденное,Говядина охлажденная,1187.0,Kazan,2024-01-17
0210,Мясо охлажденное,Говядина охлажденная,874.0,St.Petersburg,2024-01-17
0091,Молочная продукция,"Пудинги, десерты",341.7878787878788,Tumen,2024-01-17
0210,Овощи,"Квашения, соления, овощные закуски соленые",247.37423312883436,St.Petersburg,2024-01-17
0238,Курица,Куриный фарш,199.0,Kazan,2024-01-17
0124,Сыр,Творожные сыры,730.7946428571429,Moscow,2024-01-17
0210,Ягоды,Свежие ягоды,2647.5185185185187,St.Petersburg,2024-01-17
0091,Фрукты,Авокадо,599.0,Tumen,2024-01-17
0091,Мясо охлажденное,Полуфабрикаты из свинины,605.5,Tumen,2024-01-15
0124,Молочная продукция,Сырки,1123.7560975609756,Moscow,2024-01-17
0238,Ягоды,Свежие ягоды,1515.0,Kazan,2024-01-17
0203,Молочная продукция,Сметана,265.7355769230769,Ekaterinburg,2024-01-17
0203,Сыр,Сыры плавленые,551.9880478087649,Ekaterinburg,2024-01-17
0124,Курица,Куриная разделка,405.3333333333333,Moscow,2024-01-15
0203,Сыр,Сыры с добавками,1155.0,Ekaterinburg,2024-01-17
0238,Овощи,Свёкла,39.0,Kazan,2024-01-15
0203,Ягоды,Свежие ягоды,2229.2380952380954,Ekaterinburg,2024-01-17
0238,Мясо охлажденное,Говядина охлажденная,1187.0,Kazan,2024-01-15
0091,Овощи,"Квашения, соления, овощные закуски соленые",371.5809523809524,Tumen,2024-01-17
0091,Мясо охлажденное,Свинина охлажденная,262.0,Tumen,2024-01-15
0210,Овощи,Салаты зеленые,1334.0119047619048,St.Petersburg,2024-01-17
0124,Вино,Белые вина,1112.9121875,Moscow,2024-01-17
0238,Вино,Вина малого литража,802.085,Kazan,2024-01-15
0179,Мясо охлажденное,Полуфабрикаты из свинины,699.0,Krasnodar,2024-01-17
0238,Сыр,Фермерские сыры,887.0,Kazan,2024-01-15
0091,Мясо охлажденное,Свинина охлажденная,262.0,Tumen,2024-01-17
0238,Овощи,Салаты зеленые,1701.84,Kazan,2024-01-17
0124,Молочная продукция,Прочее молоко,315.25,Moscow,2024-01-17
0238,Овощи,Морковь,64.0,Kazan,2024-01-15
0210,Фрукты,Экзотические фрукты,2823.0,St.Petersburg,2024-01-17
0179,Курица,Куриный фарш,301.5,Krasnodar,2024-01-15
0238,Молочная продукция,Сливки,623.4719101123595,Kazan,2024-01-17
0124,Овощи,Перец,3599.0,Moscow,2024-01-15
0203,Мясо охлажденное,Субпродукты из мяса,3199.0,Ekaterinburg,2024-01-17
0091,Вино,Розовые вина,819.0989999999999,Tumen,2024-01-15
0210,Сыр,Выдержанные сыры,1848.7984496124031,St.Petersburg,2024-01-17
0210,Овощи,Зернобобовые,533.0,St.Petersburg,2024-01-17
0124,Вино,Розовые вина,666.653,Moscow,2024-01-15
0203,Вино,Красные вина,654.9400952380953,Ekaterinburg,2024-01-17
0203,Вино,Безалкогольные вина,732.0,Ekaterinburg,2024-01-15
0238,Вино,Вина малого литража,802.085,Kazan,2024-01-17
0179,Овощи,Огурцы,966.0,Krasnodar,2024-01-15
0203,Сыр,"Эдам, Гауда, Тильзитер",925.7863247863248,Ekaterinburg,2024-01-17
0124,Фрукты,Киви,239.0,Moscow,2024-01-15
0091,Вино,Красные вина,808.122154574133,Tumen,2024-01-17
0238,Сыр,"Фета, Брынза",704.5681818181819,Kazan,2024-01-17
0124,Сыр,Здоровые плавленые и творожные сыры,1321.0,Moscow,2024-01-15
0091,Фрукты,Авокадо,599.0,Tumen,2024-01-15
0179,Сыр,Сыры с добавками,1215.7105263157894,Krasnodar,2024-01-17
0091,Сыр,Сыры для кулинарии,700.1084337349398,Tumen,2024-01-17
0210,Фрукты,Экзотические фрукты,2823.0,St.Petersburg,2024-01-15
0238,Фрукты,Киви,179.0,Kazan,2024-01-15
0203,Овощи,Перец,1606.142857142857,Ekaterinburg,2024-01-17
0238,Сыр,"Сыры деликатесные козьи, овечьи",2046.0,Kazan,2024-01-15
0124,Молочная продукция,Сметана,295.53051643192487,Moscow,2024-01-17
0179,Фрукты,Фруктовые снеки и нарезки,32163.666666666668,Krasnodar,2024-01-17
0210,Сыр,Здоровые плавленые и творожные сыры,1321.0,St.Petersburg,2024-01-15
0203,Сыр,Сыры для кулинарии,668.2526315789473,Ekaterinburg,2024-01-17
0238,Вино,Безалкогольные вина,866.653,Kazan,2024-01-15
0124,Молочная продукция,Кисломолочные напитки и закваски,1063.4162162162163,Moscow,2024-01-17
0179,Мясо охлажденное,Субпродукты из мяса,3479.0,Krasnodar,2024-01-15
0179,Овощи,Очищенные овощи,555.25,Krasnodar,2024-01-17
0203,Яйца,Жидкое яйцо,339.0,Ekaterinburg,2024-01-15
0179,Овощи,Зелень,1933.1875,Krasnodar,2024-01-17
0238,Сыр,Сыры для кулинарии,604.3,Kazan,2024-01-14
0210,Молочная продукция,Сырки,1094.2540983606557,St.Petersburg,2024-01-17
0179,Курица,Полуфабрикаты куриные,473.55555555555554,Krasnodar,2024-01-17
0124,Курица,Куриный фарш,228.0,Moscow,2024-01-14
0091,Сыр,Сыры плавленые,540.1864406779661,Tumen,2024-01-17
0203,Курица,Субпродукты куриные,230.2,Ekaterinburg,2024-01-14
0210,Мясо охлажденное,Полуфабрикаты из говядины,2015.7142857142858,St.Petersburg,2024-01-17
0238,Молочная продукция,Творог и творожная масса,412.9795918367347,Kazan,2024-01-14
0124,Курица,Субпродукты куриные,339.0,Moscow,2024-01-17
0210,Овощи,Другие корнеплоды,334.0,St.Petersburg,2024-01-14
0203,Сыр,Маасдам,1079.9795918367347,Ekaterinburg,2024-01-17
0210,Сыр,Фермерские сыры,1423.0,St.Petersburg,2024-01-14
0091,Молочная продукция,Кисломолочные напитки и закваски,1043.5208333333333,Tumen,2024-01-17
0210,Сыр,Моцарелла,813.6477272727273,St.Petersburg,2024-01-17
0124,Овощи,Зелень,2260.6521739130435,Moscow,2024-01-14
0203,Сыр,Колбасные сыры,465.75,Ekaterinburg,2024-01-17
0238,Мясо охлажденное,Полуфабрикаты из свинины,640.0,Kazan,2024-01-14
0210,Молочная продукция,Сгущённое молоко,407.9236641221374,St.Petersburg,2024-01-17
0238,Молочная продукция,Сметана,248.72727272727272,Kazan,2024-01-14
0238,Молочная продукция,Йогурты и творожные десерты,294.54545454545456,Kazan,2024-01-17
0179,Молочная продукция,Сметана,286.3625,Krasnodar,2024-01-14
0238,Молочная продукция,"Пудинги, десерты",326.17543859649123,Kazan,2024-01-17
0124,Молочная продукция,Сгущённое молоко,404.38461538461536,Moscow,2024-01-17
0179,Молочная продукция,Кефир,90.16071428571429,Krasnodar,2024-01-14
0124,Сыр,Колбасные сыры,499.0,Moscow,2024-01-17
0238,Вино,Красные вина,662.2083333333334,Kazan,2024-01-14
0238,Фрукты,Киви,179.0,Kazan,2024-01-17
0091,Фрукты,Киви,273.4,Tumen,2024-01-17
0238,Фрукты,Фруктовые снеки и нарезки,48330.333333333336,Kazan,2024-01-14
0124,Овощи,Томаты,592.3,Moscow,2024-01-17
0091,Молочная продукция,Молочные коктейли,180.96875,Tumen,2024-01-14
0124,Молочная продукция,Кефир,100.94,Moscow,2024-01-17
0210,Фрукты,Фруктовые снеки и нарезки,44652.0,St.Petersburg,2024-01-14
0179,Овощи,Салаты зеленые,1527.6415094339623,Krasnodar,2024-01-17
0210,Сыр,Сыры с добавками,1271.6470588235295,St.Petersburg,2024-01-17
0091,Овощи,Лук,79.0,Tumen,2024-01-14
0179,Молочная продукция,Творог и творожная масса,403.9477351916376,Krasnodar,2024-01-17
0091,Молочная продукция,Сливки,480.2307692307692,Tumen,2024-01-14
0124,Сыр,Сыры с добавками,1251.8139534883721,Moscow,2024-01-17
0179,Ягоды,Свежие ягоды,1449.0,Krasnodar,2024-01-14
0238,Сыр,"Сыры деликатесные козьи, овечьи",2046.0,Kazan,2024-01-17
0091,Сыр,Маасдам,1082.090909090909,Tumen,2024-01-14
0091,Сыр,Копчёные снеки,1289.6304347826087,Tumen,2024-01-17
0091,Сыр,Сыры с добавками,1016.0,Tumen,2024-01-14
0124,Сыр,Сыры для гриля,960.4666666666667,Moscow,2024-01-17
0091,Молочная продукция,Сметана,260.35,Tumen,2024-01-14
0210,Курица,Куриная разделка,342.57142857142856,St.Petersburg,2024-01-17
0238,Вино,Белые вина,595.542,Kazan,2024-01-14
0210,Сыр,Сыры для кулинарии,742.4,St.Petersburg,2024-01-17
0203,Сыр,Творожные сыры,709.2727272727273,Ekaterinburg,2024-01-14
0238,Сыр,Сыры с добавками,1029.5555555555557,Kazan,2024-01-14
0179,Молочная продукция,Сливки,352.296875,Krasnodar,2024-01-14
0203,Молочная продукция,Молоко,92.09677419354838,Ekaterinburg,2024-01-17
0210,Молочная продукция,Сливки,629.6176470588235,St.Petersburg,2024-01-14
0124,Овощи,"Квашения, соления, овощные закуски соленые",265.57894736842104,Moscow,2024-01-17
0238,Сыр,Творожные сыры,734.1034482758621,Kazan,2024-01-14
0091,Вино,Белые вина,815.4167023809521,Tumen,2024-01-17
0124,Сыр,Моцарелла,814.7162162162163,Moscow,2024-01-17
0091,Овощи,Баклажаны,533.0,Tumen,2024-01-14
0238,Сыр,Копчёные снеки,1273.0,Kazan,2024-01-17
0124,Мясо охлажденное,Полуфабрикаты из свинины,479.14285714285717,Moscow,2024-01-14
0091,Сыр,Тофу,641.5833333333334,Tumen,2024-01-17
0210,Овощи,Томаты,622.5,St.Petersburg,2024-01-14
0124,Сыр,Фермерские сыры,1551.6666666666667,Moscow,2024-01-17
0203,Сыр,"Фета, Брынза",631.578947368421,Ekaterinburg,2024-01-14
0203,Овощи,Зернобобовые,422.0,Ekaterinburg,2024-01-14
0091,Овощи,Зернобобовые,422.0,Tumen,2024-01-17
0091,Молочная продукция,Сгущённое молоко,408.45390070921985,Tumen,2024-01-17
0210,Сыр,Копчёные снеки,1402.8947368421052,St.Petersburg,2024-01-14
0124,Сыр,Сыры для кулинарии,741.1794871794872,Moscow,2024-01-14
0179,Фрукты,Авокадо,485.0,Krasnodar,2024-01-17
0203,Курица,Куриный фарш,328.2,Ekaterinburg,2024-01-17
0210,Овощи,Зелень,1470.7714285714285,St.Petersburg,2024-01-14
0203,Овощи,Очищенные овощи,158.42857142857142,Ekaterinburg,2024-01-17
0091,Молочная продукция,Йогурты и творожные десерты,297.2318059299191,Tumen,2024-01-14
0238,Овощи,Перец,2359.0,Kazan,2024-01-17
0238,Сыр,Сыры рассольные национальные,900.1,Kazan,2024-01-14
0238,Молочная продукция,Кисломолочные напитки и закваски,828.8273092369478,Kazan,2024-01-17
0179,Сыр,"Фета, Брынза",653.9459459459459,Krasnodar,2024-01-14
0210,Сыр,Творожные сыры,717.9230769230769,St.Petersburg,2024-01-17
0124,Овощи,Зернобобовые,444.0,Moscow,2024-01-14
0091,Мясо охлажденное,Мясной фарш и полуфабрикаты,465.9583333333333,Tumen,2024-01-17
0091,Сыр,Тёртые сыры,1282.8,Tumen,2024-01-17
0091,Сыр,Фермерские сыры,1177.25,Tumen,2024-01-14
0091,Сыр,"Эдам, Гауда, Тильзитер",916.3753581661891,Tumen,2024-01-17
0210,Курица,Полуфабрикаты куриные,377.0,St.Petersburg,2024-01-14
0210,Сыр,Здоровые плавленые и творожные сыры,1321.0,St.Petersburg,2024-01-17
0238,Мясо охлажденное,Мясной фарш и полуфабрикаты,522.5555555555555,Kazan,2024-01-14
0238,Овощи,Зелень,1676.5463917525774,Kazan,2024-01-17
0203,Мясо охлажденное,Полуфабрикаты из свинины,545.0,Ekaterinburg,2024-01-14
0091,Сыр,Сыры для гриля,965.2222222222222,Tumen,2024-01-17
0210,Молочная продукция,Йогурты и творожные десерты,318.20247568523433,St.Petersburg,2024-01-17
0124,Сыр,Сыры рассольные национальные,813.84,Moscow,2024-01-14
0203,Молочная продукция,Кефир,86.74698795180723,Ekaterinburg,2024-01-17
0179,Молочная продукция,Молоко,94.11888111888112,Krasnodar,2024-01-14
0091,Овощи,Очищенные овощи,162.33333333333334,Tumen,2024-01-17
0179,Овощи,Перец,1599.0,Krasnodar,2024-01-14
0210,Сыр,Маасдам,1099.0,St.Petersburg,2024-01-17
0091,Молочная продукция,Сырки,944.5,Tumen,2024-01-14
0210,Сыр,"Фета, Брынза",628.2056074766355,St.Petersburg,2024-01-17
0203,Сыр,Тёртые сыры,1599.3333333333333,Ekaterinburg,2024-01-14
0091,Молочная продукция,Кефир,85.26436781609195,Tumen,2024-01-17
0124,Молочная продукция,Молоко,96.28205128205128,Moscow,2024-01-14
0238,Сыр,Тёртые сыры,1332.5,Kazan,2024-01-17
0203,Молочная продукция,Молочные коктейли,162.3,Ekaterinburg,2024-01-14
0210,Яйца,Жидкое яйцо,315.3333333333333,St.Petersburg,2024-01-17
0210,Вино,Красные вина,773.3208000000001,St.Petersburg,2024-01-14
0203,Овощи,Другие корнеплоды,751.6315789473684,Ekaterinburg,2024-01-17
0179,Молочная продукция,Молочные коктейли,158.96153846153845,Krasnodar,2024-01-14
0238,Молочная продукция,Молочные коктейли,179.27891156462584,Kazan,2024-01-17
0238,Молочная продукция,Кефир,88.96875,Kazan,2024-01-14
0091,Сыр,"Сыры деликатесные козьи, овечьи",1841.375,Tumen,2024-01-17
0179,Сыр,Сыры рассольные национальные,838.2142857142857,Krasnodar,2024-01-14
0124,Овощи,Другие корнеплоды,859.0,Moscow,2024-01-17
0238,Сыр,Фермерские сыры,899.5714285714286,Kazan,2024-01-17
0203,Сыр,Выдержанные сыры,1266.2,Ekaterinburg,2024-01-14
0091,Молочная продукция,Прочее молоко,259.0,Tumen,2024-01-17
0203,Сыр,Моцарелла,840.0909090909091,Ekaterinburg,2024-01-14
0179,Сыр,Сыры для гриля,956.7777777777778,Krasnodar,2024-01-17
0091,Сыр,Моцарелла,824.1875,Tumen,2024-01-14
0124,Овощи,Салаты зеленые,1641.7605633802816,Moscow,2024-01-17
0091,Овощи,Огурцы,430.8333333333333,Tumen,2024-01-14
0179,Сыр,"Эдам, Гауда, Тильзитер",923.2359249329759,Krasnodar,2024-01-17
0124,Фрукты,Фруктовые десерты,499.0,Moscow,2024-01-14
0179,Молочная продукция,Сырки,829.7782608695652,Krasnodar,2024-01-17
0203,Овощи,Томаты,711.4166666666666,Ekaterinburg,2024-01-14
0210,Сыр,"Эдам, Гауда, Тильзитер",906.9583333333334,St.Petersburg,2024-01-17
0210,Молочная продукция,Молоко,94.43478260869566,St.Petersburg,2024-01-14
0124,Вино,Красные вина,718.2832307692308,Moscow,2024-01-17
0124,Сыр,"Эдам, Гауда, Тильзитер",937.5806451612904,Moscow,2024-01-14
0091,Овощи,Зелень,1291.0,Tumen,2024-01-14
0238,Овощи,Другие корнеплоды,1014.3846153846154,Kazan,2024-01-17
0203,Вино,Белые вина,532.0,Ekaterinburg,2024-01-14
0203,Овощи,Огурцы,410.85714285714283,Ekaterinburg,2024-01-17
0091,Овощи,Другие корнеплоды,1013.0,Tumen,2024-01-17
0210,Сыр,Сыры рассольные национальные,785.3,St.Petersburg,2024-01-14
0203,Сыр,Тофу,659.9285714285714,Ekaterinburg,2024-01-17
0210,Мясо охлажденное,Субпродукты из мяса,3199.0,St.Petersburg,2024-01-14
0179,Вино,Красные вина,251.655,Krasnodar,2024-01-14
0238,Овощи,Морковь,64.0,Kazan,2024-01-17
0210,Сыр,"Сыры деликатесные козьи, овечьи",2076.7272727272725,St.Petersburg,2024-01-14
0210,Молочная продукция,Молочные коктейли,238.9626168224299,St.Petersburg,2024-01-17
0124,Мясо охлажденное,Полуфабрикаты из говядины,1510.125,Moscow,2024-01-14
0203,Молочная продукция,"Пудинги, десерты",291.53225806451616,Ekaterinburg,2024-01-17
0124,Молочная продукция,Сливки,503.7391304347826,Moscow,2024-01-14
0203,Молочная продукция,Творог и творожная масса,418.2030303030303,Ekaterinburg,2024-01-17
0203,Молочная продукция,Сливки,528.7857142857143,Ekaterinburg,2024-01-17
0210,Молочная продукция,"Пудинги, десерты",329.46153846153845,St.Petersburg,2024-01-14
0203,Сыр,Копчёные снеки,1225.9142857142858,Ekaterinburg,2024-01-17
0203,Молочная продукция,Прочее молоко,259.0,Ekaterinburg,2024-01-14
0179,Мясо охлажденное,Мясной фарш и полуфабрикаты,485.54545454545456,Krasnodar,2024-01-17
0210,Овощи,Перец,2127.5714285714284,St.Petersburg,2024-01-14
0238,Овощи,"Квашения, соления, овощные закуски соленые",327.4347826086956,Kazan,2024-01-17
0091,Овощи,Перец,965.6666666666666,Tumen,2024-01-14
0124,Курица,Полуфабрикаты куриные,434.775,Moscow,2024-01-17
0124,Сыр,"Фета, Брынза",615.7714285714286,Moscow,2024-01-14
0203,Сыр,"Сыры деликатесные козьи, овечьи",1823.5625,Ekaterinburg,2024-01-17
0124,Мясо охлажденное,Мясной фарш и полуфабрикаты,498.24418604651163,Moscow,2024-01-17
0091,Молочная продукция,Молоко,96.33009708737865,Tumen,2024-01-14
0210,Курица,Субпродукты куриные,309.0,St.Petersburg,2024-01-17
0124,Сыр,Маасдам,1041.9444444444443,Moscow,2024-01-14
0210,Сыр,Тёртые сыры,1106.909090909091,St.Petersburg,2024-01-17
0179,Сыр,Маасдам,1097.5,Krasnodar,2024-01-14
0179,Сыр,Копчёные снеки,1271.298245614035,Krasnodar,2024-01-17
0091,Овощи,Салаты зеленые,1798.5333333333333,Tumen,2024-01-14
0124,Овощи,Лук,377.3333333333333,Moscow,2024-01-17
0179,Сыр,Выдержанные сыры,1400.7701149425288,Krasnodar,2024-01-17
0238,Молочная продукция,Молоко,90.83898305084746,Kazan,2024-01-14
0124,Овощи,Очищенные овощи,148.96,Moscow,2024-01-17
0179,Сыр,Творожные сыры,750.2786885245902,Krasnodar,2024-01-14
0238,Вино,Безалкогольные вина,866.6529999999999,Kazan,2024-01-17
0179,Курица,Субпродукты куриные,272.25,Krasnodar,2024-01-14
0124,Сыр,"Сыры деликатесные козьи, овечьи",1961.1666666666667,Moscow,2024-01-17
0210,Сыр,Колбасные сыры,559.3684210526316,St.Petersburg,2024-01-17
0124,Сыр,Копчёные снеки,1272.2,Moscow,2024-01-14
0179,Мясо охлажденное,Субпродукты из мяса,3479.0,Krasnodar,2024-01-17
0238,Мясо охлажденное,Полуфабрикаты из говядины,1555.125,Kazan,2024-01-14
0124,Овощи,Перец,2865.75,Moscow,2024-01-17
0238,Сыр,Сыры для гриля,850.6666666666666,Kazan,2024-01-14
0203,Яйца,Жидкое яйцо,339.0,Ekaterinburg,2024-01-17
0238,Сыр,Маасдам,1087.5294117647059,Kazan,2024-01-17
0091,Сыр,"Фета, Брынза",631.125,Tumen,2024-01-14
0124,Курица,Куриный фарш,228.0,Moscow,2024-01-17
0179,Молочная продукция,Сгущённое молоко,400.12068965517244,Krasnodar,2024-01-14
0210,Сыр,Вегетарианские сыры,1133.0,St.Petersburg,2024-01-17
0210,Мясо охлажденное,Субпродукты из мяса,3199.0,St.Petersburg,2024-01-17
0238,Молочная продукция,Сгущённое молоко,407.3939393939394,Kazan,2024-01-14
0210,Фрукты,Авокадо,785.0,St.Petersburg,2024-01-17
0210,Сыр,Сыры для гриля,994.4285714285714,St.Petersburg,2024-01-14
0091,Фрукты,Мандарины,257.5,Tumen,2024-01-17
0203,Мясо охлажденное,Полуфабрикаты из говядины,1720.3333333333333,Ekaterinburg,2024-01-17
0203,Молочная продукция,Йогурты и творожные десерты,292.3561151079137,Ekaterinburg,2024-01-14
0124,Мясо охлажденное,Говядина охлажденная,911.5,Moscow,2024-01-17
0238,Сыр,"Эдам, Гауда, Тильзитер",853.2074074074075,Kazan,2024-01-14
0203,Фрукты,Мандарины,257.0,Ekaterinburg,2024-01-17
0124,Сыр,Тёртые сыры,1246.0,Moscow,2024-01-14
0124,Курица,Куриная разделка,391.8,Moscow,2024-01-17
0238,Курица,Полуфабрикаты куриные,362.0,Kazan,2024-01-17
0179,Сыр,Сыры с плесенью,1883.3076923076924,Krasnodar,2024-01-14
0179,Молочная продукция,Прочее молоко,116.0,Krasnodar,2024-01-17
0179,Мясо охлажденное,Говядина охлажденная,1187.0,Krasnodar,2024-01-14
0210,Вино,Плодово-ягодные вина,519.99,St.Petersburg,2024-01-17
0091,Сыр,Сыры с плесенью,1904.235294117647,Tumen,2024-01-14
0179,Овощи,Морковь,91.0,Krasnodar,2024-01-17
0179,Курица,Куриный фарш,301.5,Krasnodar,2024-01-17
0124,Сыр,Тофу,530.6666666666666,Moscow,2024-01-14
0238,Вино,Красные вина,662.2083333333334,Kazan,2024-01-17
0124,Мясо охлажденное,Говядина охлажденная,749.0,Moscow,2024-01-14
0203,Мясо охлажденное,Полуфабрикаты из свинины,545.0,Ekaterinburg,2024-01-17
0091,Вино,Безалкогольные вина,732.0,Tumen,2024-01-14
